Name,Total Ret 1 Yr (Daily) Base Currency,Total Ret Annlzd 2 Yr (Daily) Base Currency,Total Ret Annlzd 3 Yr (Daily) Base Currency,Total Ret Annlzd 5 Yr (Daily) Base Currency,Alpha 2009-06-01 to 2012-05-31 Base Currency,Appraisal Ratio 2009-06-01 to 2012-05-31 Base Currency,Excess Return 2009-06-01 to 2012-05-31 Base Currency,Excess Return (geo) 2009-06-01 to 2012-05-31 Base Currency,Information Ratio (arith) 2009-06-01 to 2012-05-31 Base Currency,M-Squared 2009-06-01 to 2012-05-31 Base Currency,Sharpe Ratio 2009-06-01 to 2012-05-31 Base Currency,Treynor Ratio (arith) 2009-06-01 to 2012-05-31 Base Currency
Matthews India Investor,-23.1353,-9.07914,7.3937,-0.53136,-6.255491150878404,-0.08610124850454624,-9.63115106864365,-8.380974823617427,-0.4656872138423253,5.237283681000782,0.3203380436193857,5.4052170368775805
Matthews India Instl,-23.07193,,,,-6.20305147876884,-0.08550803567319344,-9.567352686609754,-8.32545782156825,-0.4633003863121886,5.276264142964067,0.3227690742641812,5.470707832106285
Rainier Mid Cap Equity,0.19522,11.86812,17.75549,-0.51452,-1.3104975898531421,-0.05994262198876301,2.359351042052161,2.0530943334376994,0.30415862362470375,13.611509008585257,0.8425996426983186,13.324258691216704
Rainier Mid Cap Equity I,0.45739,12.16347,18.05453,-0.25784,-1.0557779632031856,-0.04845530039770332,2.6619101391764275,2.3163795999216363,0.3437434328539295,13.805148810924853,0.854676059185714,13.554875684363367
VALIC Company I Foreign Value,-16.22778,0.73758,5.64956,-4.80113,-14.27706855374965,-0.4465877230248717,-12.348252551490635,-10.745381628022477,-1.2307364454300354,3.596426190376684,0.21800537123580496,1.9521988681637348
VALIC Company I Emerg Economies,-6.20199,3.62574,7.31917,-7.28619,-10.862970086077432,-0.38529047622853707,-9.049320218084311,-7.8746688093739525,-1.0193867129458583,5.98304089981375,0.3668474629848977,4.66139767691845
VALIC Company I Growth,8.22489,13.31177,16.78717,3.87007,0.4145326224761767,0.03708846700247623,1.2808992027198087,1.1146314592174855,0.38544336868153656,15.3531728108946,0.9512191372628797,15.18331660074957
William Blair International Sm Cap Gr N,-7.80151,7.15814,14.63669,-2.47061,-0.6542838632658583,-0.021296952998822068,-0.8638308075049608,-0.7517008297310168,-0.09874032123175196,12.88373323881817,0.7972116429226909,13.644728058519672
William Blair International Sm Cap Gr I,-7.55899,7.47885,14.98909,-2.13314,-0.27673564337758627,-0.00901065194208598,-0.4595136163029636,-0.3998662280236598,-0.052547955019681805,13.205443347507611,0.8172752105043466,14.062686633563398
William Blair Intl Small Cap Gr Instl,-7.30954,7.72433,15.20215,-1.94866,-0.06734896165985305,-0.002188224218138832,-0.22877780425380934,-0.1990811901908751,-0.026106729311716897,13.37908239772659,0.8281042728333954,14.29333820079674
BlackRock Global Dynamic Equity Inv A LW,-3.68305,5.11303,9.09948,-0.89265,-6.902764871307573,-0.4359091462628119,-7.733827210339683,-6.729934010804839,-1.7165186320276342,8.0086442259393,0.4931749489097459,7.090737386253578
BlackRock Global Dynamic Equity Inv A,-3.68305,5.11303,9.09948,-0.89265,-6.902764871307573,-0.4359091462628119,-7.733827210339683,-6.729934010804839,-1.7165186320276342,8.0086442259393,0.4931749489097459,7.090737386253578
BlackRock Global Dynamic Equity Inv B,-4.46099,4.2298,8.22343,-1.68662,-7.7673641389939245,-0.4895969162567003,-8.630394029871358,-7.510121538612335,-1.9119662433922404,7.187807015379899,0.4419831386346934,6.182696187267749
BlackRock Global Dynamic Equity Inv C,-4.43157,4.2747,8.28291,-1.65208,-7.65831692990967,-0.4885480578429699,-8.550424394677014,-7.440532400778155,-1.917040321109413,7.2766660555748395,0.4475248648970574,6.280346831282768
BlackRock Global Dynamic Equity Instl,-3.38899,5.40764,9.38465,-0.62156,-6.656047670199106,-0.4195591991197814,-7.446276031130061,-6.479708552157071,-1.649681674402262,8.258036897114735,0.5087284132782786,7.365272812006449
BlackRock Global Dynamic Equity R,-4.0361,4.65517,8.6553,-1.24526,-7.342445116847303,-0.4663281288934771,-8.173713987206298,-7.112721070823458,-1.8245412329371586,7.603422268350656,0.46790313458979543,6.636861397579698
JHFunds2 All Cap Core NAV,2.59752,9.54151,13.5387,-2.04899,-3.145376740327179,-0.3935450365007241,-2.2296173066186586,-1.940200748580334,-0.8129420681806735,12.254501893224113,0.7579694018931756,11.487841720718563
Artisan Value Fund Investor Shares,5.65494,10.66494,14.74903,-0.92243,0.6120193412325907,0.04342308767643521,-0.6382579220685294,-0.5554085423128963,-0.1504545499147132,15.336163323829059,0.9501583344343362,15.516896333743162
Artisan Value Institutional,,,,,0.7006362861847437,0.05001654377901432,-0.554819350811453,-0.4828007553474456,-0.1313008970606541,15.435800908661037,0.956372268541328,15.629371554748326
Northern Multi-Manager Mid Cap,-0.12669,9.14436,17.77228,1.20704,0.09466457136656459,0.005419941978965555,2.3863914878605286,2.07662478103674,0.42125519361729963,14.80038717082574,0.9167444603779302,14.707780600288347
Nuveen Tradewinds Global All-Cap R3,-16.59881,-1.43592,6.39999,,-8.328420650851132,-0.24317848594598515,-11.15182825904959,-9.704259772301771,-1.124472679946273,4.811877225266603,0.29380741575361763,4.14045694728947
Nuveen Tradewinds Global All-Cap A,-16.39241,-1.18419,6.67249,2.28942,-8.081575038657226,-0.23593885595987518,-10.880576740215787,-9.4682181886934,-1.0973552844278596,5.053432729090819,0.3088721123385066,4.441195225851536
Nuveen Tradewinds Global All-Cap B,-17.0169,-1.91126,5.88145,1.51126,-8.800570215729753,-0.25736659335053524,-11.628654041055619,-10.119190951946022,-1.174572333654182,4.3818276791572455,0.26698721987300034,3.598779866794486
Nuveen Tradewinds Global All-Cap C,-16.99556,-1.92608,5.87506,1.51938,-8.798068713285545,-0.25698377727333704,-11.647842367833361,-10.135888528641212,-1.1745997822245398,4.365908846036565,0.26599443607320317,3.5833276027694265
Nuveen Tradewinds Global All-Cap I,-16.14726,-0.9339,6.93993,2.51968,-7.8100615501533825,-0.227396275068248,-10.618505656999112,-9.240165369795362,-1.0677087387960629,5.2882564498681415,0.32351697883270736,4.744029895294477
Nuveen Tradewinds Global All-Cap A LW,-16.39241,-1.18419,6.67249,2.28942,-8.081575038657226,-0.23593885595987518,-10.880576740215787,-9.4682181886934,-1.0973552844278596,5.053432729090819,0.3088721123385066,4.441195225851536
Northern Global Real Estate Index,0.44705,10.38451,17.31226,-4.57557,-1.442781619709578,-0.05024955567081027,-0.16947736177086448,-0.1474782704633415,-0.02009590521680496,12.727811117740366,0.7874875033037535,12.954552397244685
GMO International Opp Equity Allc III,-10.11855,4.41605,6.24903,-4.9645,-10.35485869591732,-0.4066472054276937,-10.61180514172333,-9.234334618161288,-1.4478084263088769,5.1130550693882455,0.3125904812104299,3.932011519533967
American Century NT Growth Institutional,8.47068,13.00039,16.23314,3.82726,0.3428726996036833,0.03047075550105162,0.8460140593499421,0.7361967932288715,0.26014169908139173,15.278314955325081,0.9465505999565598,15.123301149144286
American Century NT Large Company Val I,6.45375,10.23601,13.51368,-3.30445,-2.6157826140095857,-0.32505413421894874,-3.093473243264789,-2.6919234455521246,-1.348290540201288,12.458960543332829,0.7707205397446453,11.831512518887966
American Century NT Equity Growth Instl,8.74605,12.59206,16.04647,-0.18867,0.0674979833388738,0.011682094420891374,0.08225476055843117,0.07157764138985279,0.050030868954005686,15.21514260057756,0.9426108331462083,14.878029816248297
Goldman Sachs Small/Mid Cap Growth R,5.82612,10.15936,17.87595,,0.991414120589134,0.04054526653410031,2.56082483476343,2.2284157225735512,0.3554422910183118,15.02750847984162,0.9309089631697065,15.560065668179984
Goldman Sachs Small/Mid Cap Growth IR,6.34281,10.71167,18.46761,,1.5278016095418154,0.06219156582853325,3.1811074218516247,2.7681822269989276,0.43964366999223226,15.465748587809493,0.9582399664105573,16.116538650821536
Goldman Sachs Small/Mid Cap Growth A,6.12519,10.46313,18.18204,4.64696,1.1944437187327237,0.049093611719433904,2.84697803410776,2.4774246668118227,0.39622913082925754,15.209706576880803,0.9422718135572384,15.769328709305476
Goldman Sachs Small/Mid Cap Growth B,5.27086,9.58849,17.29587,3.85259,0.5056741515741772,0.02068435314134152,1.9976440235179638,1.7383388702272518,0.277326416086623,14.622435740958803,0.9056464549284523,15.055958379119964
Goldman Sachs Small/Mid Cap Growth C,5.27484,9.63453,17.29734,3.869,0.45908499667884595,0.018937286317230295,1.9706674885803466,1.714864037517283,0.2754796821912886,14.60149739149609,0.9043406271718897,15.010765521611205
Goldman Sachs Small/Mid Cap Growth I,6.47118,10.84733,18.61794,5.05718,1.6135120897896043,0.06619898360828129,3.3381817498023167,2.904867445474757,0.463751212942474,15.555359544736577,0.9638285862325691,16.204356028597413
Goldman Sachs Small/Mid Cap Growth S,5.97986,10.29925,18.05969,4.53949,1.1209162868853948,0.04600637666223467,2.7455433086491787,2.389156725186803,0.3818505768527371,15.144734378462958,0.9382197988437574,15.693604184030272
Goldman Sachs Small/Mid Cap Growth A LW,6.12519,10.46313,18.18204,4.64696,1.1944437187327237,0.049093611719433904,2.84697803410776,2.4774246668118227,0.39622913082925754,15.209706576880803,0.9422718135572384,15.769328709305476
JHVIT US Equity Series I,,,,,1.8560472668273436,0.13342449111722096,-0.9271258453019904,-0.8067798243865831,-0.1813733454943995,16.772990866055498,1.0397666051041061,17.398963841885685
JHVIT US Equity Series II,,,,,1.663441287960839,0.11957075011058153,-1.148530284695859,-0.9994447529264816,-0.22454916636177058,16.54258146362455,1.0253970391742246,17.127785191072757
JHVIT US Equity Series NAV,11.76918,14.57276,14.56947,1.16797,1.9055980640856571,0.13698299084381646,-0.8705518081840946,-0.7575494076507039,-0.17031811171244612,16.832211000422195,1.0434598902573182,17.468867568107964
Cohen & Steers Instl Global Realty,-1.7247,8.40721,16.53125,-3.63185,-2.8596966578342933,-0.09997192988076739,-1.307372975332477,-1.1376687909104066,-0.15283941420640973,11.71451044272162,0.7242926392797517,11.6035473712031
Marsico Flexible Capital,7.92267,17.05902,24.5236,9.74016,8.761474360414766,0.4102859681014604,9.481545662063539,8.25078901954388,1.5504210870873578,22.67866364306254,1.408076029260272,25.398655489062506
Dreyfus Global Stock A,3.33894,8.76728,11.01204,2.06482,-3.625970776269445,-0.22495793830404748,-5.519658189013587,-4.803176275337084,-1.1401585487331594,10.694211275132806,0.6606613117289393,10.2916550896399
Dreyfus Global Stock C,2.4914,7.93396,10.18111,1.30411,-4.385520912809389,-0.2730356460623949,-6.311000709912262,-5.4917981957327004,-1.310745149447868,9.90897108815823,0.6116895227373628,9.392901404555046
Dreyfus Global Stock I,3.63514,9.15393,11.40767,2.41434,-3.2634162014506134,-0.20017476746500687,-5.110583001509905,-4.447201291350266,-1.0462389598192074,11.071363179299473,0.684182526988926,10.73009539399593
Dreyfus Global Stock T,-29.21802,-14.62761,,,,,,,,,,
Dreyfus Global Stock A Load Waived,3.33894,8.76728,11.01204,2.06482,-3.625970776269445,-0.22495793830404748,-5.519658189013587,-4.803176275337084,-1.1401585487331594,10.694211275132806,0.6606613117289393,10.2916550896399
Oakmark Global Select I,-2.00873,6.0969,12.58869,0.45045,-5.031917108919163,-0.19439004517790984,-3.182980675470514,-2.7698123220214366,-0.39670476455712417,10.304680628633868,0.636368091714824,9.706046942225528
Wells Fargo Advantage Emerging Gr A,5.45455,17.83317,22.15675,,5.425118897707611,0.15078643616394716,7.687415028530921,6.689546384811207,0.7355575097943705,17.45029850246159,1.0820071414427492,19.890844102823134
Wells Fargo Advantage Emerging Gr C,4.65707,16.92975,21.21404,,4.675245214217463,0.1301351504708766,6.787790298644936,5.906697880189027,0.6503812786753286,16.87900981265914,1.0463785151518925,19.09466117993244
Wells Fargo Advantage Emerging Gr Instl,6.02116,18.36703,22.77893,,5.943417160432349,0.16543599630061542,8.292790200218427,7.216340538136712,0.7949965960435367,17.856019072269458,1.1073100518945502,20.454774281248945
Wells Fargo Advantage Emerging Gr A LW,5.45455,17.83317,22.15675,,5.425118897707611,0.15078643616394716,7.687415028530921,6.689546384811207,0.7355575097943705,17.45029850246159,1.0820071414427492,19.890844102823134
Wells Fargo Advantage Emerging Gr Inv,5.38972,17.79451,22.11339,2.73489,5.407439422419558,0.14934461055129253,7.644109399039834,6.651862063601954,0.7271859641537302,17.40996329666237,1.0794916217073907,19.86933283428591
Wells Fargo Advantage Emerging Gr Adm,5.66038,18.00137,22.42201,2.98944,5.601819074678852,0.15569357307623774,7.898709050476359,6.873413283553065,0.7557940687938572,17.586223548769677,1.0904841562426624,20.0805180785069
Calamos International Growth A LW,-3.91691,8.51058,15.16317,0.98582,-1.7366167111451842,-0.05777795346510293,-1.8737630496820081,-1.6305383264039075,-0.2186369170198756,12.055163616549715,0.745537597987603,12.504244606920807
Calamos International Growth A,-3.91691,8.51058,15.16317,0.98582,-1.7366167111451842,-0.05777795346510293,-1.8737630496820081,-1.6305383264039075,-0.2186369170198756,12.055163616549715,0.745537597987603,12.504244606920807
Calamos International Growth B,-4.62392,7.68799,14.29927,0.23074,-2.473127840327362,-0.08195398066986179,-2.726618027508888,-2.3726880493622593,-0.3169603613842699,11.40468069009113,0.7049699944115722,11.702055861767729
Calamos International Growth C,-4.62963,7.69911,14.28678,0.23097,-2.443863961262272,-0.08099954204356315,-2.705966360783197,-2.3547170822722174,-0.31464928547463833,11.426574471487314,0.7063354080271087,11.731708525591156
Calamos International Growth I,-3.64921,8.79608,15.45198,1.25288,-1.462288288225352,-0.04841068419273594,-1.5949783193458522,-1.3879413834732568,-0.18523071404084182,12.271564757937165,0.759033533638061,12.795273767727581
Calamos International Growth R,-4.13174,8.26057,14.87947,0.74051,-1.977475785833331,-0.06570544849025041,-2.1702885894471216,-1.8885732243738906,-0.252961818571276,11.837734153715127,0.7319775306972212,12.239281905704507
SEI Instl Mgd Global Mgd Volatility I,5.74053,6.89621,8.75591,,3.1927199972308085,0.24505631384137008,-6.3968782477439525,-5.566528358031253,-0.5693627494837812,20.38024477663621,1.264734303240673,24.867992399276577
SEI Instl Mgd Global Mgd Volatility A,6.14334,7.12616,9.05341,-3.38698,3.4517559074885265,0.26429404182573113,-6.1437623239324335,-5.3462682697197454,-0.5454500423174207,21.00456392641275,1.3036701933968489,25.743842134785414
JHVIT Emerging Markets Value Tr Ser NAV,-17.75911,-2.50516,9.43986,-0.16111,-11.438929460988371,-0.23740662229537934,-8.30386580291198,-7.2259784668400995,-0.5496504194484427,6.011573181665183,0.36862688908847,4.665145504513786
JHVIT Emerging Markets Value Tr Ser I,-17.80242,-2.52335,9.41281,-0.18688,-11.436746797689981,-0.23727671209090914,-8.328573616550816,-7.247479070722007,-0.5516478232258558,5.999163202088484,0.3678529362122661,4.654564081658006
JHVIT Mutual Shares Trust Ser NAV,-0.02936,6.55723,12.11761,-3.03415,-1.7655966541789079,-0.14148888413715602,-4.097899739113275,-3.5659698719743393,-0.969054294441575,12.7502748836902,0.7888884642126569,12.510305197825016
JHVIT Mutual Shares Trust Ser I,0.01691,6.48286,12.06543,,-1.7774752643908145,-0.14378217703554244,-4.149470519451093,-3.6108464821079544,-0.9820528001305622,12.735210585472148,0.7879489737919195,12.490268702556167
E.I.I. Global Property Institutional,1.29122,12.09195,17.89478,-3.20432,1.1858905951872734,0.03925839884604661,1.0171085196517318,0.8850822539624437,0.11833541981827171,14.490123329193331,0.8973947433917437,15.741328925708755
Schwab Fdmtl US Small Mid Co Idx TM Inv,59.30242,-9.47373,,,,,,,,,,
Schwab Fdmtl US Small Mid Co Idx TM Sel,59.48893,-9.38346,,,,,,,,,,
Schwab Fdmtl US Sm Mid Co Idx,-0.89533,8.99111,19.71805,1.94823,-0.2512223263960056,-0.008037243476629465,4.3783284326927685,3.809997382700603,0.41199850124436527,13.940164046627308,0.8630963333173061,14.08441167735242
DWS RREEF Global Real Estate Secs M,,,,,,,,,,,,
DWS RREEF Global Real Estate Secs A LW,0.14075,9.87239,16.51483,-5.08043,-1.7418647441726725,-0.06651567169449159,-0.9310802128837068,-0.810220893362612,-0.12236223222356882,12.564575342224943,0.7773072449738567,12.66505953027241
DWS RREEF Global Real Estate Secs A,0.14075,9.87239,16.51483,-5.08043,-1.7418647441726725,-0.06651567169449159,-0.9310802128837068,-0.810220893362612,-0.12236223222356882,12.564575342224943,0.7773072449738567,12.66505953027241
DWS RREEF Global Real Estate Secs C,-0.60232,9.03403,15.60091,-5.86599,-2.5739946710228487,-0.09823518463630845,-1.8755152640782526,-1.6320630937589065,-0.2464009891658395,11.862723504168061,0.7335360005994465,11.809498076640855
DWS RREEF Global Real Estate Secs I,0.42487,10.20677,16.90052,-4.72,-1.2766383356117137,-0.048680027180262715,-0.48609577236029544,-0.4229978743955254,-0.06394408252840893,12.936716047265378,0.8005159349832572,13.138719125236273
DWS RREEF Global Real Estate Secs S,0.55367,10.19023,16.78512,-4.83593,-1.4654219303294855,-0.05640824459933834,-0.6625710780649996,-0.5765657172795091,-0.08787357000489253,12.802183926190281,0.7921257904705794,12.950682918706317
Lazard Intl Strategic Equity Instl,-5.65184,6.88636,9.6305,-2.38696,-8.505925372851582,-0.27309702402388336,-7.392509368249578,-6.432921097081379,-0.7947538021892091,7.246187246951832,0.4456240429455583,6.310953358196115
Lazard Intl Strategic Equity Open,-5.93055,6.57907,9.27921,-2.70858,-8.815366360360262,-0.2823934322879768,-7.726044571726787,-6.723161601379301,-0.8289145634916334,7.005186739038794,0.43059395888191343,6.027461756187683
Northern Multi-Manager Lg Cap,5.15593,11.00038,14.7822,,-1.312716253973539,-0.15249367502382336,-1.1502039218405748,-1.0009011427882686,-0.4631604248166399,13.795725186628848,0.8540883514394537,13.324823500821218
PIMCO StocksPLUS Long Duration Instl,29.91613,29.12847,33.10115,,16.319285838714606,0.628128946398521,16.637417848979563,14.477789739615998,2.095915602553048,30.638873759425614,1.9045174195679824,38.37746075404194
Principal Global Real Estate Sec A,2.02106,12.81771,19.30722,,0.1957977037132297,0.007370316858061274,1.7215495309187645,1.498082957416691,0.21979025374820488,14.21746014804641,0.880390005230869,14.659439835280436
Principal Global Real Estate Sec C,1.27972,11.96895,18.41212,,-0.5840463024882858,-0.0220887053137411,0.7715550896423515,0.671403006269844,0.0991513404702164,13.580127561571114,0.8406425273762563,13.867112297630774
Principal Global Real Estate Sec Inst,2.55426,15.83722,21.6939,,1.9691150122390928,0.07012639453126032,3.951651286986401,3.438705271249831,0.4755744315242017,15.545401533104716,0.9632075512263374,16.427874004917925
