Company Name,Exchange:Ticker,Industry Classifications,Market Cap Class,Enterprise Value,Market Cap,Invested Capital,PE,PBV,EV/EBITDAR,EV/EBITDA,EV/EBIT,EV/Sales,EV/Invested Capital,ROE,ROIC,R&D/Sales,Operating Margin adjusted for R&D,Dividend Payout Rate,(Dividends + Buybacks)/ Net Income,Revenue Growth Rate (last 5 years),Expcted growth in EPS,Operating Margin,R&D Effect on Earnings,EBITDAR
"iBio, Inc. (AMEX:IBIO)",AMEX:IBIO,Biotechnology (Primary),3,40.809999999999995,50.3,1.709999999999999,NA,4.491071428571429,NA,NA,NA,22.059459459459458,23.865497076023402,-0.5919642857142857,NA,1.8918918918918919,-2.751081081081081,NA,NA,NA,NA,-3.605405405405405,1.5805,-2.8
Brainstorm Cell Therapeutics Inc. (NasdaqCM:BCLI),NasdaqCM:BCLI,Biotechnology (Primary),3,42.46,51,-1.8599999999999994,NA,7.634730538922156,NA,NA,NA,NA,NA,-1.444610778443114,NA,NA,NA,NA,NA,NA,NA,NA,4.0585,-3.7200000000000006
"Eleven Biotherapeutics, Inc. (NasdaqGM:EBIO)",NasdaqGM:EBIO,Biotechnology (Primary),3,7.799999999999997,51.9,-7.300000000000004,NA,1.4103260869565217,NA,NA,NA,6.141732283464565,NA,-0.8750000000000001,NA,0,-27.276377952755908,NA,NA,NA,NA,-26.535433070866144,-0.9410000000000001,-33.3
"Mount TAM Biotechnologies, Inc. (OTCPK:MNTM)",OTCPK:MNTM,Biotechnology (Primary),3,52.552,52.5,-0.20400000000000001,NA,NA,NA,NA,NA,NA,NA,2.41796875,NA,NA,NA,NA,NA,NA,NA,NA,0,0
Vericel Corporation (NasdaqCM:VCEL),NasdaqCM:VCEL,Biotechnology (Primary),3,22.852,53,5.452000000000002,NA,1.4887640449438202,4.231851851851853,NA,NA,0.4682786885245902,4.191489361702127,-0.45786516853932585,NA,0.4385245901639344,-0.2334016393442623,NA,NA,NA,NA,-0.3524590163934426,5.809999999999999,5.399999999999999
"CareDx, Inc (NasdaqGM:CDNA)",NasdaqGM:CDNA,Biotechnology (Primary),3,28.4,53.3,16.4,NA,1.2905569007263922,NA,NA,NA,0.9793103448275862,1.7317073170731707,-0.10290556900726393,NA,0,-0.2629310344827586,NA,NA,NA,0.2,-0.19,-2.1149999999999998,-4.86
"Viking Therapeutics, Inc. (NasdaqCM:VKTX)",NasdaqCM:VKTX,Biotechnology (Primary),3,54.114,53.3,-1.036,NA,NA,26.01634615384615,NA,NA,NA,NA,6.702702702702703,NA,NA,NA,NA,NA,NA,NA,NA,-0.15870000000000006,2.08
Nuvo Research Inc. (OTCPK:NRIF.F),OTCPK:NRIF.F,Pharmaceuticals (Primary),3,3.3830000000000027,53.5,-2.016999999999996,1.7833333333333334,1.1122661122661122,NA,NA,NA,0.2967543859649125,NA,0.6237006237006237,NA,0,-1.3717543859649124,0,0,-0.191,NA,-1.087719298245614,-3.2380000000000004,-12
ImmunoVaccine Inc. (TSX:IMV),TSX:IMV,Biotechnology (Primary),3,47.65,54.1,0.29999999999999893,NA,8.014814814814814,NA,NA,NA,NA,158.83333333333388,-0.9037037037037037,NA,NA,NA,NA,NA,NA,NA,NA,1.4400000000000002,-2.7600000000000002
Palatin Technologies Inc. (AMEX:PTN),AMEX:PTN,Biotechnology (Primary),3,37.349999999999994,54.8,-5.2500000000000036,NA,4.491803278688525,NA,NA,NA,2.8730769230769226,NA,-1.4508196721311475,NA,0,-1.4115384615384616,NA,NA,-0.018000000000000002,NA,-1.330769230769231,-1.05,-17.2
"Manhattan Scientifics, Inc. (OTCPK:MHTX)",OTCPK:MHTX,Biotechnology (Primary),3,56.33,55.9,0.6560000000000001,5.652173913043478,247.34513274336283,NA,NA,NA,161.40401146131805,85.86890243902437,43.76106194690266,NA,6.217765042979943,-8.196848137535818,0,0,-0.182,NA,-13.209169054441263,1.7492999999999999,-1.87
Histogenics Corporation (NasdaqGM:HSGX),NasdaqGM:HSGX,Biotechnology (Primary),3,-0.3500000000000014,56.5,-2.6499999999999986,NA,1.0424354243542435,NA,NA,NA,NA,NA,-0.4926199261992619,NA,NA,NA,NA,NA,NA,NA,NA,23.785999999999998,-6.300000000000004
Adamis Pharmaceuticals Corporation (NasdaqCM:ADMP),NasdaqCM:ADMP,Pharmaceuticals (Primary),3,53.12,56.9,5.720000000000001,NA,5.989473684210526,NA,NA,NA,NA,9.286713286713285,-1.5578947368421054,NA,NA,NA,NA,NA,NA,NA,NA,3.9731000000000005,-7.67
"Pulmatrix, Inc. (NasdaqCM:PULM)",NasdaqCM:PULM,Pharmaceuticals (Primary),3,97.34900000000002,58.1,-2.650999999999996,NA,NA,NA,NA,NA,157.26817447495964,NA,0.7255369928400954,NA,0,-18.416801292407108,NA,NA,NA,NA,-18.416801292407108,0,-11.1
"Xenetic Biosciences, Inc. (OTCPK:XBIO)",OTCPK:XBIO,Biotechnology (Primary),3,56.385000000000005,58.5,8.385,NA,5.571428571428571,NA,NA,NA,NA,6.7245080500894465,-1.0476190476190477,NA,NA,NA,NA,NA,NA,NA,NA,3.0310000000000006,-3.869999999999999
"OncoGenex Pharmaceuticals, Inc. (NasdaqCM:OGXI)",NasdaqCM:OGXI,Biotechnology (Primary),3,11.899999999999999,59,-13,NA,1.7302052785923754,NA,NA,NA,0.7484276729559748,NA,-0.6187683284457478,NA,0,-1.8318867924528304,NA,NA,-0.131,NA,-1.559748427672956,-4.327,-24.5
"Celator Pharmaceuticals, Inc. (NasdaqCM:CPXX)",NasdaqCM:CPXX,Biotechnology (Primary),3,37.49999999999999,59.8,-0.3999999999999986,NA,2.730593607305936,NA,NA,NA,NA,NA,-0.7990867579908676,NA,NA,NA,NA,NA,NA,NA,NA,6.327999999999999,-7.5
"Cancer Genetics, Inc. (NasdaqCM:CGIX)",NasdaqCM:CGIX,Biotechnology (Primary),3,41.71999999999999,60.4,15.920000000000002,NA,1.745664739884393,NA,NA,NA,2.6405063291139235,2.620603015075376,-0.5549132947976878,NA,0.3449367088607595,-0.9848607594936709,NA,NA,NA,0.4,-1.240506329113924,4.0392,-12.850000000000001
"Cytori Therapeutics, Inc. (NasdaqGM:CYTX)",NasdaqGM:CYTX,Biotechnology (Primary),3,72.2,61.4,5.1,NA,NA,NA,NA,NA,6.74766355140187,14.15686274509804,5.719298245614035,NA,0,-3.1887850467289724,NA,NA,-0.0017499999999999998,NA,-2.383177570093458,-8.620000000000001,-24.5
"MEI Pharma, Inc. (NasdaqCM:MEIP)",NasdaqCM:MEIP,Biotechnology (Primary),3,-2,61.8,-4,NA,1.0334448160535117,NA,NA,NA,NA,NA,-0.5468227424749165,NA,NA,NA,NA,NA,NA,NA,NA,16.066000000000003,-8.900000000000002
"Corbus Pharmaceuticals Holdings, Inc. (NasdaqCM:CRBP)",NasdaqCM:CRBP,Biotechnology (Primary),3,56.184,62.3,-0.25599999999999934,NA,10.631399317406142,NA,NA,NA,492.84210526315786,NA,-1.0273037542662116,NA,11.052631578947368,-44.917543859649115,NA,NA,NA,NA,-54.21052631578947,1.0594,-4.890000000000001
"Stellar Biotechnologies, Inc. (TSXV:KLH)",TSXV:KLH,Biotechnology (Primary),3,49.7,63.6,-6.2,NA,8.25974025974026,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,-0.49210000000000004,0
"Aytu BioScience, Inc. (OTCPK:AYTU)",OTCPK:AYTU,Pharmaceuticals (Primary),3,56.85,64.2,8.25,NA,4.115384615384616,NA,NA,NA,216.98473282442748,6.890909090909091,-0.4948717948717949,NA,13.053435114503817,-18.912213740458014,NA,NA,NA,NA,-29.12213740458015,2.675,-4.09
VBI Vaccines Inc (NasdaqCM:VBIV),NasdaqCM:VBIV,Biotechnology (Primary),3,53.85,64.3,0.25,NA,6.009345794392524,NA,NA,NA,214.5418326693227,215.4,-1.4672897196261683,NA,12.669322709163348,-49.410358565737056,NA,NA,NA,NA,-59.36254980079681,2.498,-11.620000000000001
"CoLucid Pharmaceuticals, Inc. (NasdaqGM:CLCD)",NasdaqGM:CLCD,Biotechnology (Primary),3,64.89600000000002,64.9,-1.794,NA,NA,NA,NA,NA,NA,NA,6.592178770949721,NA,NA,NA,NA,NA,NA,NA,NA,8.3078,-3.3100000000000005
"Galectin Therapeutics, Inc. (NasdaqCM:GALT)",NasdaqCM:GALT,Biotechnology (Primary),3,36.1,65.2,-1.1000000000000014,NA,2.3285714285714287,NA,NA,NA,NA,NA,-0.5964285714285714,NA,NA,NA,NA,NA,NA,NA,NA,6.3740000000000006,-6.699999999999999
"Capricor Therapeutics, Inc. (NasdaqCM:CAPR)",NasdaqCM:CAPR,Biotechnology (Primary),3,67.32,66.2,-5.129999999999999,NA,NA,NA,NA,NA,11.64705882352941,NA,1.6159999999999999,NA,0,-1.7006920415224913,NA,NA,NA,NA,-1.7006920415224913,0,-9.75
vTv Therapeutics Inc. (NasdaqGM:VTVT),NasdaqGM:VTVT,Biotechnology (Primary),3,101.92,67.1,-25.88,NA,NA,NA,NA,NA,68.40268456375838,NA,0.5568369028006589,NA,0,-20,NA,NA,NA,NA,-20,0,-29.1
"Apricus Biosciences, Inc. (NasdaqCM:APRI)",NasdaqCM:APRI,Pharmaceuticals (Primary),3,60.98,67.6,-4.7,NA,35.20833333333333,NA,NA,NA,12.864978902953585,NA,-16.71875,NA,5.084388185654008,-3.157594936708861,NA,NA,0.0738,NA,-6.793248945147679,17.233,-7.799999999999997
"AVEO Pharmaceuticals, Inc. (NasdaqGS:AVEO)",NasdaqGS:AVEO,Biotechnology (Primary),3,36.400000000000006,68,-11,NA,3.3009708737864076,NA,NA,NA,28.888888888888893,NA,-2.1699029126213594,NA,0,-38.69047619047619,NA,NA,-0.496,NA,-27.619047619047617,-13.95,-24.6
"Ocera Therapeutics, Inc. (NasdaqGM:OCRX)",NasdaqGM:OCRX,Pharmaceuticals (Primary),3,21,68.2,2.8999999999999986,NA,1.3612774451097804,NA,NA,NA,62.31454005934717,7.241379310344831,-0.499001996007984,NA,45.994065281899104,-35.35311572700297,NA,NA,NA,NA,-74.48071216617211,13.186,-9.399999999999999
CEL-SCI Corporation (AMEX:CVM),AMEX:CVM,Biotechnology (Primary),3,61.71,69.1,3.01,NA,6.644230769230768,NA,NA,NA,78.01517067003792,20.50166112956811,-3.0865384615384617,NA,0,-48.63590391908976,NA,NA,0.455,NA,-43.61567635903919,-3.971,-34.2
Canadian Cannabis Corp. (OTCPK:CCAN),OTCPK:CCAN,Pharmaceuticals (Primary),3,79.182,69.2,13.392,NA,20.29325513196481,NA,NA,NA,248.21943573667713,5.912634408602151,-4.604105571847507,NA,0,-36.67711598746081,NA,NA,NA,NA,-36.67711598746081,0,-11.6
"Sunesis Pharmaceuticals, Inc. (NasdaqCM:SNSS)",NasdaqCM:SNSS,Biotechnology (Primary),3,35.66000000000001,69.4,-19.939999999999998,NA,5.028985507246377,NA,NA,NA,10.306358381502893,NA,-2.5144927536231885,NA,6.8497109826589595,-9.76878612716763,NA,NA,1.315,NA,-12.6878612716763,10.1,-20.099999999999998
"Aldeyra Therapeutics, Inc. (NasdaqCM:ALDX)",NasdaqCM:ALDX,Biotechnology (Primary),3,62.81999999999999,70.1,-0.9999999999999991,NA,11.162420382165603,12.589178356713425,NA,NA,NA,NA,-1.4044585987261147,NA,NA,NA,NA,NA,NA,NA,NA,4.2811,4.99
"NanoViricides, Inc. (AMEX:NNVC)",AMEX:NNVC,Biotechnology (Primary),3,47.28,71.6,7.480000000000004,NA,2.251572327044025,NA,NA,NA,NA,6.320855614973259,-0.06918238993710692,NA,NA,NA,NA,NA,NA,NA,NA,0.9805000000000001,-3.25
"Imprimis Pharmaceuticals, Inc. (NasdaqCM:IMMY)",NasdaqCM:IMMY,Pharmaceuticals (Primary),3,63.53300000000001,71.7,-0.017000000000001236,NA,8.797546012269938,NA,NA,NA,14.055973451327437,NA,-1.4723926380368098,NA,0.07676991150442478,-2.764026548672567,NA,NA,NA,0.15,-2.610619469026549,-0.6934000000000002,-11.153
"Verastem, Inc. (NasdaqGM:VSTM)",NasdaqGM:VSTM,Biotechnology (Primary),3,-20,72.7,-3.9000000000000057,NA,0.8186936936936937,NA,NA,NA,NA,NA,-0.6509009009009009,NA,NA,NA,NA,NA,NA,NA,NA,30.915999999999997,-17.1
"Caladrius Biosciences, Inc. (NasdaqCM:CLBS)",NasdaqCM:CLBS,Biotechnology (Primary),3,63.89999999999999,73.6,48.400000000000006,NA,1.2667814113597244,NA,NA,NA,3.4728260869565215,1.3202479338842972,-1.117039586919105,NA,1.548913043478261,-2.4681086956521745,NA,NA,-0.17,NA,-3.597826086956522,20.7868,-35.2
BioSyent Inc. (TSXV:RX),TSXV:RX,Pharmaceuticals (Primary),3,67.19999999999999,74.1,0.14999999999999947,25.909090909090907,10.51063829787234,17.09923664122137,17.27506426735218,17.31958762886598,6.165137614678898,448.00000000000153,0.4056737588652482,25.86666666666676,0.0036697247706422016,0.35842201834862386,0,0,0.61,NA,0.35596330275229354,0.0268,3.93
Aptose Biosciences Inc. (TSX:APS),TSX:APS,Biotechnology (Primary),3,49.053999999999995,75.1,-0.7459999999999987,NA,2.968379446640316,NA,NA,NA,NA,NA,-0.45454545454545453,NA,NA,NA,NA,NA,NA,NA,NA,-0.5640000000000005,-8.24
"Mast Therapeutics, Inc. (AMEX:MSTX)",AMEX:MSTX,Biotechnology (Primary),3,18.200000000000003,75.5,1.4000000000000057,NA,1.2862010221465077,NA,NA,NA,NA,12.999999999999948,-0.594548551959114,NA,NA,NA,NA,NA,NA,NA,NA,12.863,-10.2
CytoDyn Inc. (OTCPK:CYDY),OTCPK:CYDY,Biotechnology (Primary),3,79.62,76.4,-7.4799999999999995,NA,NA,NA,NA,NA,NA,NA,2.85981308411215,NA,NA,NA,NA,NA,NA,NA,NA,17.2749,-4.5
Transition Therapeutics Inc. (TSX:TTH),TSX:TTH,Biotechnology (Primary),3,45.3,77.8,-3.1000000000000014,NA,2.6462585034013606,NA,NA,NA,NA,NA,-1.3979591836734695,NA,NA,NA,NA,NA,NA,NA,NA,26.561,-3.8999999999999986
Conatus Pharmaceuticals Inc. (NasdaqGM:CNAT),NasdaqGM:CNAT,Biotechnology (Primary),3,41.800000000000004,77.9,-2.8999999999999986,NA,2.3463855421686746,NA,NA,NA,NA,NA,-0.716867469879518,NA,NA,NA,NA,NA,NA,NA,NA,12.013,-8
"Biota Pharmaceuticals, Inc. (NasdaqGS:BOTA)",NasdaqGS:BOTA,Biotechnology (Primary),3,21.4,78,12.899999999999999,NA,1.1223021582733812,1.6850393700787398,NA,NA,0.8699186991869917,1.6589147286821706,-0.2748201438848921,NA,0.8048780487804877,-0.36280487804878037,NA,NA,-0.166,NA,-0.33333333333333326,-0.7249999999999979,12.700000000000001
"IsoRay, Inc. (AMEX:ISR)",AMEX:ISR,Biotechnology (Primary),3,65.2,79.8,6.200000000000001,NA,3.8365384615384612,NA,NA,NA,14.456762749445678,10.516129032258062,-0.17692307692307693,NA,0.13636363636363638,-0.9875609756097561,NA,NA,-0.031400000000000004,NA,-0.9623059866962306,-0.11390000000000011,-3.0250000000000004
"PharmaCyte Biotech, Inc. (OTCPK:PMCB)",OTCPK:PMCB,Biotechnology (Primary),3,78,80.7,3.24,NA,13.585858585858585,21.487603305785125,NA,NA,NA,24.074074074074073,-1.6531986531986531,NA,NA,NA,NA,NA,NA,NA,NA,3.4047,3.63
"Vaccinogen, Inc. (OTCPK:VGEN)",OTCPK:VGEN,Biotechnology (Primary),3,81.16,81.2,52.86,NA,1.5349716446124764,NA,NA,NA,NA,1.5353764661369655,-0.42344045368620037,NA,NA,NA,NA,NA,NA,NA,NA,7.9510000000000005,-6.6
"Rexahn Pharmaceuticals, Inc. (AMEX:RNN)",AMEX:RNN,Biotechnology (Primary),3,49,81.7,-6.100000000000001,NA,3.071428571428571,NA,NA,NA,NA,NA,-0.43609022556390975,NA,NA,NA,NA,NA,NA,NA,NA,6.049999999999999,-6
Titan Pharmaceuticals Inc. (NasdaqCM:TTNP),NasdaqCM:TTNP,Pharmaceuticals (Primary),3,69.8,85.3,-6.890000000000001,NA,9.907084785133566,NA,NA,NA,19.999999999999996,NA,-0.8060394889663184,NA,0,-1.346704871060172,NA,NA,-0.0163,NA,-1.346704871060172,0,-4.34
Pain Therapeutics Inc. (NasdaqGS:PTIE),NasdaqGS:PTIE,Pharmaceuticals (Primary),3,44.99999999999999,85.6,-0.5,NA,2.134663341645885,NA,NA,NA,NA,NA,-0.28927680798004984,NA,NA,NA,NA,NA,NA,NA,NA,0,-11.7
"Athersys, Inc. (NasdaqCM:ATHX)",NasdaqCM:ATHX,Biotechnology (Primary),3,61.383,87.3,-5.017000000000003,NA,4.177033492822967,NA,NA,NA,41.475,NA,-1.1866028708133973,NA,0,-25.38918918918919,NA,NA,-0.21600000000000003,NA,-19.12162162162162,-9.276,-28
MediciNova Inc. (NasdaqGM:MNOV),NasdaqGM:MNOV,Biotechnology (Primary),3,77,88.7,10.3,NA,4.031818181818182,NA,NA,NA,NA,7.475728155339805,-0.3859090909090909,NA,NA,NA,NA,NA,NA,NA,NA,-13.919999999999998,-8.44
"Tenax Therapeutics, Inc. (NasdaqCM:TENX)",NasdaqCM:TENX,Biotechnology (Primary),3,72.69999999999999,89.7,53.4,NA,1.2741477272727273,NA,NA,NA,1483.6734693877547,1.3614232209737827,-0.21164772727272727,NA,0,-305.9530612244898,NA,NA,-0.0191,NA,-289.7959183673469,-0.7916999999999998,-14.1
"SCYNEXIS, Inc. (NasdaqGM:SCYX)",NasdaqGM:SCYX,Pharmaceuticals (Primary),3,58.599999999999994,90.8,1.1999999999999957,NA,2.718562874251497,NA,NA,NA,3.0842105263157893,48.8333333333335,-0.6826347305389222,NA,0.6421052631578947,-0.42936842105263157,NA,NA,NA,NA,-0.9578947368421052,10.042,-5
"Ohr Pharmaceutical, Inc. (NasdaqCM:OHRP)",NasdaqCM:OHRP,Biotechnology (Primary),3,77.94399999999999,91.1,13.644000000000002,NA,3.399253731343283,NA,NA,NA,NA,5.712694224567574,-0.5373134328358209,NA,NA,NA,NA,NA,NA,NA,NA,6.9921999999999995,-7.620000000000001
"BIND Therapeutics, Inc. (NasdaqGS:BIND)",NasdaqGS:BIND,Biotechnology (Primary),3,53.669999999999995,91.3,-0.4299999999999926,NA,2.454301075268817,NA,NA,NA,4.472499999999999,NA,-1.0053763440860215,NA,0.44249999999999995,-2.840833333333333,NA,NA,NA,NA,-3.283333333333333,5.31,-31.99
Synta Pharmaceuticals Corp. (NasdaqGM:SNTA),NasdaqGM:SNTA,Biotechnology (Primary),3,9,92.8,-18.700000000000003,NA,1.4254992319508448,NA,NA,NA,NA,NA,-1.241167434715822,NA,NA,NA,NA,NA,NA,NA,NA,0,-78.5
"CorMedix, Inc. (AMEX:CRMD)",AMEX:CRMD,Biotechnology (Primary),3,88.75999999999999,93.1,-0.71,NA,25.647382920110193,NA,NA,NA,307.1280276816609,NA,-4.65564738292011,NA,13.252595155709344,-42.46712802768166,NA,NA,NA,NA,-47.05882352941177,1.327,-9.67
Theratechnologies Inc. (TSX:TH),TSX:TH,Biotechnology (Primary),3,90.41,93.2,4.11,NA,13.507246376811594,47.33507853403141,47.33507853403141,202.25950782997762,5.050837988826816,21.997566909975667,-0.2768115942028985,0.10875912408759124,0,0.04508379888268156,NA,NA,0.281,NA,0.024972067039106146,0.36,1.91
Pivot Pharmaceuticals Inc. (OTCPK:PVOT.F),OTCPK:PVOT.F,Pharmaceuticals (Primary),3,93.29899999999999,93.3,-0.055,NA,NA,NA,NA,NA,NA,NA,80.92592592592592,NA,NA,NA,NA,NA,NA,NA,NA,-0.0261,-3.39
"Recro Pharma, Inc. (NasdaqCM:REPH)",NasdaqCM:REPH,Biotechnology (Primary),3,74.2,93.9,-0.8000000000000007,NA,4.968253968253969,115.93750000000006,NA,NA,3.967914438502674,NA,-0.7195767195767196,NA,0.42085561497326207,-0.12291978609625666,NA,NA,NA,NA,-0.48609625668449197,6.7914,0.6399999999999997
"Actinium Pharmaceuticals, Inc. (AMEX:ATNM)",AMEX:ATNM,Biotechnology (Primary),3,89.77400000000002,96.2,-8.346,NA,NA,NA,NA,NA,NA,NA,10.364583333333332,NA,NA,NA,NA,NA,NA,NA,NA,13.1733,-11.6
Aurinia Pharmaceuticals Inc. (TSX:AUP),TSX:AUP,Biotechnology (Primary),3,63.89999999999999,96.6,1.1999999999999957,NA,2.849557522123894,NA,NA,NA,244.8275862068965,53.250000000000185,-0.38053097345132747,NA,0,-114.04980842911878,NA,NA,-0.425,NA,-78.92720306513411,-9.167,-19.1
Aradigm Corporation (NasdaqCM:ARDM),NasdaqCM:ARDM,Pharmaceuticals (Primary),3,48.8,96.8,-8.899999999999999,NA,2.475703324808184,NA,NA,NA,1.4610778443113772,NA,-0.10358056265984654,NA,0,-0.4059880239520959,NA,NA,0.303,NA,-0.11856287425149702,-9.600000000000001,-3.64
"ADMA Biologics, Inc. (NasdaqCM:ADMA)",NasdaqCM:ADMA,Biotechnology (Primary),3,90.9,98,-1.0899999999999963,NA,16.306156405990016,NA,NA,NA,16.03174603174603,NA,-2.529118136439268,NA,1.1128747795414462,-1.7794885361552029,NA,NA,NA,NA,-2.380952380952381,3.4102999999999994,-6.79
Tribute Pharmaceuticals Canada Inc. (TSXV:TRX),TSXV:TRX,Pharmaceuticals (Primary),3,109.17,99,36.37,NA,3.7786259541984735,141.22897800776195,141.22897800776195,NA,6.384210526315789,3.0016497113005225,-0.3583969465648855,NA,0,-0.07021637426900584,NA,NA,0.43,NA,-0.06491228070175438,-0.09070000000000002,0.773
"Marinus Pharmaceuticals, Inc. (NasdaqGM:MRNS)",NasdaqGM:MRNS,Pharmaceuticals (Primary),3,57.8,100.5,-1.5,NA,2.4393203883495143,NA,NA,NA,NA,NA,-0.5048543689320388,NA,NA,NA,NA,NA,NA,NA,NA,13.6412,-5.5
"Achaogen, Inc. (NasdaqGM:AKAO)",NasdaqGM:AKAO,Pharmaceuticals (Primary),3,37.7,101.4,0.8999999999999915,NA,1.5696594427244583,NA,NA,NA,1.4669260700389106,41.88888888888929,-0.3126934984520124,NA,0,-0.83852140077821,NA,NA,NA,NA,-0.7937743190661478,-1.15,-20
"Provectus Biopharmaceuticals, Inc. (AMEX:PVCT)",AMEX:PVCT,Pharmaceuticals (Primary),3,85.9,103.3,7.800000000000001,NA,4.099206349206349,NA,NA,NA,NA,11.012820512820513,-0.4761904761904762,NA,NA,NA,NA,NA,NA,NA,NA,2.298,-9.57
ContraFect Corporation (NasdaqCM:CFRX),NasdaqCM:CFRX,Biotechnology (Primary),3,76.5,103.9,-1.7999999999999972,NA,4.05859375,NA,NA,NA,NA,NA,-1.29296875,NA,NA,NA,NA,NA,NA,NA,NA,7.351,-9.7
"Cumberland Pharmaceuticals, Inc. (NasdaqGS:CPIX)",NasdaqGS:CPIX,Pharmaceuticals (Primary),3,50.2,104.9,26.099999999999994,56.096256684491976,1.2982673267326734,5.553097345132744,10.795698924731182,21.73160173160173,1.3678474114441417,1.923371647509579,0.023143564356435647,0.0885057471264368,0.1196185286103542,0.07365122615803814,0,3.2566844919786093,-0.040999999999999995,NA,0.06294277929155313,0.3929999999999998,9.04
"Argos Therapeutics, Inc. (NasdaqGM:ARGS)",NasdaqGM:ARGS,Biotechnology (Primary),3,72.09999999999998,105.1,-1.6000000000000085,NA,3.3471337579617835,NA,NA,NA,72.97570850202428,NA,-2.1815286624203822,NA,57.99595141700404,-23.18825910931175,NA,NA,NA,NA,-67.20647773279353,43.489999999999995,-8.5
"Carbylan Therapeutics, Inc. (NasdaqGM:CBYL)",NasdaqGM:CBYL,Pharmaceuticals (Primary),3,106.13999999999999,105.6,0.004000000000000448,NA,NA,NA,NA,NA,3316.8749999999995,26534.999999997028,42.72388059701492,NA,409.375,-194.8125,NA,NA,NA,NA,-562.5,11.766,-4.799999999999999
Cerulean Pharma Inc. (NasdaqGM:CERU),NasdaqGM:CERU,Biotechnology (Primary),3,57.82000000000001,105.9,-2.7800000000000082,NA,2.337748344370861,NA,NA,NA,NA,NA,-0.6931567328918322,NA,NA,NA,NA,NA,NA,NA,NA,14.190000000000001,-10.3
"Kindred Biosciences, Inc. (NasdaqCM:KIN)",NasdaqCM:KIN,Biotechnology (Primary),3,5.099999999999994,106.1,-2,NA,1.0717171717171716,NA,NA,NA,NA,NA,-0.2676767676767677,NA,NA,NA,NA,NA,NA,0.15,NA,16.186,-8.100000000000001
"OncBioMune Pharmaceuticals, Inc. (OTCPK:OBMP)",OTCPK:OBMP,Biotechnology (Primary),3,107.58,107.6,-0.15900000000000003,NA,NA,1582.0588235294117,NA,NA,NA,NA,2.6330935251798557,NA,NA,NA,NA,NA,NA,NA,NA,0.054700000000000006,0.068
"Neuralstem, Inc. (NasdaqCM:CUR)",NasdaqCM:CUR,Biotechnology (Primary),3,92.38999999999999,111.1,-1.0100000000000016,NA,6.27683615819209,NA,NA,NA,6159.333333333333,NA,-1.1581920903954803,NA,733.3333333333334,-861.7866666666666,NA,NA,NA,NA,-1226.6666666666665,5.4732,-7
Trillium Therapeutics Inc. (TSX:TR),TSX:TR,Biotechnology (Primary),3,89.04400000000001,111.4,-1.3560000000000016,NA,5.3047619047619055,NA,NA,NA,NA,NA,-0.6476190476190476,NA,NA,NA,NA,NA,NA,NA,NA,9.1419,-1.700000000000001
"PharmAthene, Inc. (AMEX:PIP)",AMEX:PIP,Biotechnology (Primary),3,93.946,111.8,0.44599999999999795,NA,6.109289617486338,NA,NA,NA,8.540545454545454,210.64125560538213,-0.44480874316939895,NA,0,-1.3037272727272726,NA,NA,-0.128,NA,-0.48454545454545456,-9.011,-5.18
Cipher Pharmaceuticals Inc. (TSX:CPH),TSX:CPH,Pharmaceuticals (Primary),3,67,112.4,8.800000000000004,10.311926605504587,2.07380073800738,4.868124682118724,4.962962962962963,5.677966101694915,2.4814814814814814,7.61363636363636,0.2011070110701107,1.3409090909090904,0.00974074074074074,0.4467777777777778,0,0,0.462,NA,0.43703703703703706,0.263,13.763
"Catabasis Pharmaceuticals, Inc. (NasdaqGM:CATB)",NasdaqGM:CATB,Biotechnology (Primary),3,103.85,113.8,-2.75,NA,15.805555555555555,NA,NA,NA,NA,NA,-3.6944444444444446,NA,NA,NA,NA,NA,NA,NA,NA,14.610000000000001,-7.199999999999999
"Zynerba Pharmaceuticals, Inc. (NasdaqGM:ZYNE)",NasdaqGM:ZYNE,Pharmaceuticals (Primary),3,105.27,114.6,-0.8599999999999994,NA,13.530106257378982,NA,NA,NA,167.09523809523807,NA,-0.8311688311688311,NA,5.73015873015873,-6.150476190476191,NA,NA,NA,NA,-11.174603174603174,3.1652,-3.4200000000000004
"RenovaCare, Inc. (OTCBB:RCAR)",OTCBB:RCAR,Biotechnology (Primary),3,114.517,115.2,-0.20900000000000007,NA,243.03797468354432,113.38316831683167,NA,NA,NA,NA,-4.240506329113924,NA,NA,NA,NA,NA,NA,NA,NA,0.9087000000000001,1.01
"Dipexium Pharmaceuticals, Inc. (NasdaqCM:DPRX)",NasdaqCM:DPRX,Pharmaceuticals (Primary),3,92.3,119.3,-1.1000000000000014,NA,4.6061776061776065,10.871613663133097,NA,NA,NA,NA,-0.5907335907335908,NA,NA,NA,NA,NA,NA,0.4,NA,7.2614,8.49
"Neothetics, Inc. (NasdaqGM:NEOT)",NasdaqGM:NEOT,Biotechnology (Primary),3,53.639999999999986,119.8,-0.960000000000008,NA,1.8374233128834354,NA,NA,NA,NA,NA,-0.35736196319018404,NA,NA,NA,NA,NA,NA,NA,NA,13.017,-5.899999999999999
